35,65,83,3,2,4
29,68,87,3,2,1
33,83,84,3,2,3
30,80,83,3,2,3
32,83,87,3,2,5
34,74,88,3,2,3
35,75,87,3,2,5
31,66,87,3,2,5
31,83,83,3,2,3
30,77,89,3,2,5
30,81,89,3,2,1
33,77,90,3,2,1
35,84,80,3,2,5
30,80,81,3,2,4
30,78,80,3,2,5
34,72,88,3,2,3
30,85,90,3,2,5
34,73,85,3,2,5
35,84,90,3,2,3
35,67,81,3,2,5
34,73,82,3,2,5
34,66,86,3,2,1
28,70,87,3,2,2
32,83,84,3,2,4
29,81,85,3,2,5
29,70,82,3,2,2
29,79,84,3,2,3
29,76,87,3,2,1
33,74,81,3,2,2
28,75,83,3,2,4
34,82,81,3,2,3
32,72,90,3,2,2
33,74,86,3,2,5
31,67,86,3,2,2
35,72,84,3,2,4
30,80,80,3,2,1
30,71,85,3,2,1
34,69,82,3,2,2
29,76,84,3,2,5
30,75,81,3,2,2
29,82,86,3,2,4
32,76,85,3,2,3
32,65,89,3,2,3
34,76,87,3,2,5
33,74,84,3,2,1
31,83,87,3,2,1
29,77,87,3,2,2
34,80,86,3,2,5
30,82,89,3,2,3
32,69,88,3,2,2
29,80,87,3,2,3
31,83,81,3,2,3
33,79,80,3,2,3
34,84,81,3,2,2
29,82,82,3,2,3
30,73,85,3,2,1
34,68,83,3,2,5
29,65,80,3,2,5
35,68,88,3,2,4
28,80,86,3,2,5
28,74,89,3,2,2
28,68,84,3,2,4
32,68,85,3,2,1
29,83,84,3,2,1
32,76,83,3,2,4
29,75,80,3,2,1
28,65,84,3,2,4
29,78,80,3,2,5
28,82,88,3,2,4
28,79,88,3,2,1
35,82,88,3,2,2
34,67,81,3,2,3
35,66,84,3,2,4
34,71,84,3,2,5
28,80,88,3,2,5
29,83,89,3,2,4
28,80,84,3,2,3
31,69,89,3,2,5
31,75,90,3,2,3
33,68,82,3,2,3
35,73,90,3,2,3
28,83,85,3,2,1
34,67,80,3,2,5
30,70,84,3,2,4
28,69,88,3,2,2
29,71,88,3,2,5
34,80,89,3,2,5
30,73,81,3,2,3
30,78,82,3,2,3
33,67,85,3,2,2
35,80,84,3,2,5
35,77,86,3,2,5
29,70,89,3,2,4
30,84,89,3,2,2
32,77,82,3,2,4
33,79,82,3,2,1
34,68,83,3,2,4
28,78,86,3,2,4
34,71,84,3,2,1
28,73,90,3,2,1
33,69,85,3,2,3
31,65,84,3,2,5
35,80,86,3,2,2
34,76,83,3,2,5
30,66,86,3,2,4
29,78,85,3,2,1
35,69,89,3,2,4
31,72,82,3,2,4
34,71,89,3,2,1
30,77,85,3,2,5
31,78,82,3,2,1
35,72,90,3,2,1
31,67,84,3,2,1
28,82,80,3,2,3
28,80,88,3,2,4
33,78,85,3,2,4
35,85,81,3,2,4
35,76,90,3,2,4
34,76,80,3,2,3
34,80,85,3,2,4
33,76,87,3,2,2
35,66,90,3,2,5
32,65,87,3,2,4
32,82,83,3,2,3
33,79,83,3,2,5
31,85,89,3,2,1
28,70,81,3,2,2
30,71,86,3,2,2
30,70,80,3,2,4
35,67,89,3,2,2
29,73,89,3,2,2
28,65,82,3,2,1
29,80,89,3,2,2
35,66,80,3,2,1
31,70,84,3,2,1
29,69,88,3,2,2
31,74,90,3,2,5
31,66,89,3,2,2
28,69,85,3,2,4
35,84,82,3,2,1
33,84,88,3,2,1
28,81,88,3,2,1
29,70,86,3,2,5
29,85,81,3,2,4
31,66,82,3,2,5
30,79,85,3,2,3
35,78,82,3,2,3
34,81,83,3,2,5
31,78,80,3,2,5
30,74,82,3,2,2
34,82,88,3,2,3
31,69,80,3,2,2
30,81,81,3,2,5
33,69,84,3,2,2
29,79,83,3,2,1
35,79,86,3,2,2
30,66,83,3,2,4
28,74,87,3,2,2
31,72,82,3,2,4
33,70,82,3,2,5
31,84,84,3,2,5
30,67,81,3,2,4
28,74,82,3,2,5
30,72,82,3,2,5
32,81,84,3,2,4
31,70,87,3,2,1
31,70,82,3,2,1
34,66,82,3,2,1
30,68,89,3,2,4
28,70,83,3,2,2
34,72,82,3,2,4
30,69,87,3,2,3
31,69,81,3,2,4
30,74,80,3,2,1
32,82,87,3,2,3
32,76,83,3,2,2
28,81,89,3,2,1
31,66,83,3,2,5
30,70,90,3,2,2
31,77,81,3,2,4
31,76,89,3,2,3
34,68,88,3,2,1
34,82,84,3,2,3
32,69,81,3,2,5
32,75,88,3,2,1
30,75,89,3,2,5
34,73,84,3,2,1
29,72,86,3,2,2
29,72,86,3,2,1
28,77,84,3,2,5
34,75,82,3,2,2
29,76,82,3,2,3
28,68,87,3,2,2
35,79,82,3,2,4
33,82,86,3,2,5
32,78,81,3,2,5
34,84,80,3,2,5
35,80,81,3,2,4
30,69,82,3,2,1
28,78,88,3,2,5
33,83,86,3,2,2
29,79,88,3,2,2
35,81,83,3,2,5
29,70,82,3,2,4
35,79,82,3,2,1
34,83,85,3,2,4
34,79,81,3,2,3
28,78,81,3,2,1
32,74,81,3,2,2
29,78,82,3,2,2
28,68,88,3,2,5
29,66,81,3,2,3
30,85,86,3,2,2
28,69,84,3,2,1
33,82,81,3,2,2
34,78,84,3,2,5
28,78,84,3,2,3
33,81,82,3,2,5
29,65,87,3,2,3
31,71,89,3,2,3
35,78,87,3,2,2
28,71,86,3,2,1
30,74,86,3,2,3
29,65,88,3,2,4
30,76,87,3,2,1
33,69,85,3,2,4
35,78,90,3,2,1
28,77,80,3,2,1
32,84,80,3,2,4
29,65,88,3,2,1
30,85,81,3,2,2
34,69,80,3,2,2
35,75,83,3,2,5
32,82,90,3,2,4
35,79,86,3,2,4
31,71,82,3,2,2
30,70,80,3,2,4
33,82,87,3,2,2
35,82,82,3,2,3
30,69,84,3,2,5
29,85,86,3,2,1
34,74,87,3,2,5
32,67,90,3,2,2
33,72,82,3,2,4
32,83,84,3,2,4
33,83,90,3,2,5
35,67,88,3,2,4
33,67,90,3,2,3
35,72,80,3,2,3
31,72,87,3,2,5
31,68,90,3,2,2
31,69,84,3,2,1
35,82,85,3,2,4
33,79,81,3,2,4
32,72,84,3,2,1
34,82,87,3,2,5
34,69,82,3,2,5
34,76,89,3,2,5
31,66,89,3,2,3
31,80,90,3,2,1
31,68,86,3,2,1
35,76,86,3,2,4
31,68,90,3,2,3
30,71,85,3,2,3
28,75,82,3,2,5
34,81,90,3,2,1
35,74,89,3,2,3
34,70,88,3,2,4
33,68,80,3,2,3
34,71,80,3,2,1
28,85,89,3,2,1
30,72,90,3,2,1
31,80,85,3,2,5
31,78,83,3,2,3
35,77,81,3,2,3
34,81,90,3,2,4
30,71,84,3,2,2
32,68,90,3,2,3
31,85,88,3,2,3
31,73,87,3,2,2
31,66,87,3,2,1
35,83,87,3,2,5
28,65,88,3,2,1
33,65,84,3,2,3
33,70,81,3,2,1
33,76,84,3,2,4
28,70,90,3,2,2
30,74,85,3,2,2
33,80,80,3,2,5
34,77,85,3,2,2
35,71,82,3,2,5
31,72,84,3,2,1
30,74,87,3,2,5
35,68,84,3,2,5
29,84,87,3,2,2
30,78,88,3,2,4
33,72,87,3,2,1
28,77,80,3,2,2
