30,75,86,1,3,3
31,72,83,1,3,5
34,68,81,1,3,1
33,66,80,1,3,2
33,74,80,1,3,2
28,83,81,1,3,4
32,85,83,1,3,1
32,73,87,1,3,2
30,72,84,1,3,5
35,83,80,1,3,2
33,77,86,1,3,2
32,72,85,1,3,1
31,76,87,1,3,4
33,81,83,1,3,3
34,71,81,1,3,3
28,74,84,1,3,1
30,65,88,1,3,4
30,83,86,1,3,1
29,84,86,1,3,4
32,80,82,1,3,2
32,67,81,1,3,1
31,70,81,1,3,3
32,72,80,1,3,4
29,70,89,1,3,3
33,74,86,1,3,2
29,74,86,1,3,3
32,65,84,1,3,3
35,67,82,1,3,3
32,73,83,1,3,4
31,80,88,1,3,1
32,69,82,1,3,5
35,65,86,1,3,5
35,84,89,1,3,3
33,79,80,1,3,4
35,83,86,1,3,3
34,71,84,1,3,2
30,68,88,1,3,2
31,84,88,1,3,4
32,69,80,1,3,2
34,84,87,1,3,1
28,82,83,1,3,2
34,73,87,1,3,3
28,84,90,1,3,5
31,73,85,1,3,4
35,84,81,1,3,4
28,65,89,1,3,3
29,67,87,1,3,1
30,81,84,1,3,4
34,71,84,1,3,5
34,83,90,1,3,2
33,75,89,1,3,4
35,70,85,1,3,4
34,75,89,1,3,5
32,69,82,1,3,3
30,85,82,1,3,2
28,77,90,1,3,5
31,72,88,1,3,5
30,72,84,1,3,4
28,84,90,1,3,5
35,74,82,1,3,5
32,69,86,1,3,2
32,72,82,1,3,5
34,79,89,1,3,4
29,81,81,1,3,4
30,84,90,1,3,4
28,84,90,1,3,2
32,69,88,1,3,5
31,80,84,1,3,3
35,70,80,1,3,1
31,82,81,1,3,5
32,68,83,1,3,4
29,75,85,1,3,1
31,74,88,1,3,5
35,77,84,1,3,5
35,74,82,1,3,2
35,69,90,1,3,2
35,73,88,1,3,4
35,80,82,1,3,2
33,79,80,1,3,3
28,85,83,1,3,5
35,72,90,1,3,3
31,82,82,1,3,5
30,69,81,1,3,1
34,68,80,1,3,5
35,71,90,1,3,4
32,81,87,1,3,3
28,82,80,1,3,1
32,77,86,1,3,1
29,68,89,1,3,3
28,77,90,1,3,3
30,78,80,1,3,1
32,71,88,1,3,2
33,82,89,1,3,4
31,73,85,1,3,4
32,69,87,1,3,4
34,65,87,1,3,5
30,76,86,1,3,3
31,81,89,1,3,3
33,81,80,1,3,2
35,74,83,1,3,2
35,79,83,1,3,5
