35,81,88,1,2,4
30,72,86,1,2,1
34,76,88,1,2,5
32,73,86,1,2,2
31,79,88,1,2,2
29,82,87,1,2,4
32,73,89,1,2,1
33,70,83,1,2,4
29,74,87,1,2,4
34,71,89,1,2,4
34,68,84,1,2,2
33,69,82,1,2,4
33,76,81,1,2,2
28,73,81,1,2,5
32,70,88,1,2,4
28,70,83,1,2,5
34,81,83,1,2,5
30,77,89,1,2,2
35,72,80,1,2,2
32,67,82,1,2,3
28,77,83,1,2,4
28,65,85,1,2,5
33,69,90,1,2,3
31,75,88,1,2,5
29,76,86,1,2,5
35,68,85,1,2,3
33,71,81,1,2,3
30,73,85,1,2,1
32,72,84,1,2,5
30,82,87,1,2,1
32,74,80,1,2,5
32,84,90,1,2,3
35,69,85,1,2,1
33,84,82,1,2,5
32,80,86,1,2,4
33,75,89,1,2,3
30,77,89,1,2,4
30,76,88,1,2,3
28,78,88,1,2,4
32,75,84,1,2,5
34,79,88,1,2,5
30,74,84,1,2,1
30,82,90,1,2,1
35,79,84,1,2,4
30,67,87,1,2,3
28,82,87,1,2,5
34,73,86,1,2,2
33,66,90,1,2,3
29,66,89,1,2,2
28,81,90,1,2,5
34,82,81,1,2,2
30,80,80,1,2,4
31,82,85,1,2,1
34,71,81,1,2,4
32,65,85,1,2,2
35,68,81,1,2,4
33,79,88,1,2,3
30,70,84,1,2,1
30,71,88,1,2,5
34,78,80,1,2,3
35,82,80,1,2,1
34,85,86,1,2,3
29,66,87,1,2,1
35,83,87,1,2,3
28,74,87,1,2,1
28,78,86,1,2,2
30,79,83,1,2,1
31,69,87,1,2,4
32,76,85,1,2,1
32,71,88,1,2,1
29,65,88,1,2,3
33,69,88,1,2,1
32,68,82,1,2,1
32,82,84,1,2,1
30,76,83,1,2,1
32,65,84,1,2,5
29,80,80,1,2,5
30,84,80,1,2,3
29,67,90,1,2,1
29,81,83,1,2,2
35,72,81,1,2,2
35,84,83,1,2,5
31,70,80,1,2,5
30,72,80,1,2,2
31,72,82,1,2,2
34,67,80,1,2,5
28,73,82,1,2,2
31,77,87,1,2,1
33,71,90,1,2,1
30,77,84,1,2,3
30,84,87,1,2,4
28,68,90,1,2,5
32,82,80,1,2,2
34,76,85,1,2,3
29,65,82,1,2,1
32,85,82,1,2,3
28,80,80,1,2,2
33,65,87,1,2,2
35,73,86,1,2,1
28,73,84,1,2,4
29,76,89,1,2,2
31,65,88,1,2,1
33,66,85,1,2,4
29,76,83,1,2,3
31,74,84,1,2,1
31,84,88,1,2,4
35,72,80,1,2,5
34,71,84,1,2,5
35,67,82,1,2,1
35,81,85,1,2,1
28,78,84,1,2,3
35,68,85,1,2,3
32,85,80,1,2,2
28,72,83,1,2,4
34,66,87,1,2,1
31,68,87,1,2,5
34,85,87,1,2,4
28,76,90,1,2,2
28,71,85,1,2,5
29,77,90,1,2,1
31,83,80,1,2,2
35,69,90,1,2,5
34,76,82,1,2,2
31,81,80,1,2,1
32,85,82,1,2,5
28,81,88,1,2,5
34,84,80,1,2,4
31,77,86,1,2,1
30,83,90,1,2,4
31,71,80,1,2,2
34,66,81,1,2,3
31,75,89,1,2,3
29,70,89,1,2,5
32,71,81,1,2,2
35,80,80,1,2,3
28,78,82,1,2,4
28,85,85,1,2,1
33,84,87,1,2,1
31,67,90,1,2,3
29,75,88,1,2,3
31,85,80,1,2,3
29,75,82,1,2,2
35,76,81,1,2,4
31,83,87,1,2,3
30,76,82,1,2,4
34,68,87,1,2,3
35,80,88,1,2,5
31,69,89,1,2,3
33,67,86,1,2,2
33,65,86,1,2,5
30,69,83,1,2,3
31,80,90,1,2,3
29,74,83,1,2,2
34,85,85,1,2,3
34,66,83,1,2,5
32,76,83,1,2,5
35,66,90,1,2,4
30,70,84,1,2,3
30,85,86,1,2,3
33,70,88,1,2,2
33,85,82,1,2,2
33,66,87,1,2,5
28,69,82,1,2,4
33,79,90,1,2,3
30,72,81,1,2,4
28,77,84,1,2,2
34,82,84,1,2,1
33,74,89,1,2,3
32,69,80,1,2,4
29,75,86,1,2,1
32,80,81,1,2,5
30,84,90,1,2,5
32,75,82,1,2,5
32,67,86,1,2,3
33,72,82,1,2,4
30,77,81,1,2,3
30,78,83,1,2,2
34,67,89,1,2,1
33,85,83,1,2,3
29,79,81,1,2,3
28,83,86,1,2,1
31,80,82,1,2,1
35,75,81,1,2,1
32,66,88,1,2,5
28,65,86,1,2,2
33,66,89,1,2,1
34,80,85,1,2,4
31,68,86,1,2,5
29,78,81,1,2,5
32,82,83,1,2,2
35,81,88,1,2,3
28,67,86,1,2,4
34,79,80,1,2,1
35,69,83,1,2,1
33,76,89,1,2,3
30,72,87,1,2,1
32,85,82,1,2,2
33,72,89,1,2,1
34,78,84,1,2,2
35,81,84,1,2,4
32,65,84,1,2,4
31,66,80,1,2,4
33,81,85,1,2,1
34,81,90,1,2,5
33,78,85,1,2,3
35,65,80,1,2,5
31,84,88,1,2,4
32,77,85,1,2,3
34,78,80,1,2,2
35,84,87,1,2,4
28,79,82,1,2,4
33,66,83,1,2,2
29,67,88,1,2,2
34,76,82,1,2,3
29,84,81,1,2,1
31,66,90,1,2,3
28,75,90,1,2,5
33,78,85,1,2,2
29,71,83,1,2,2
35,84,86,1,2,5
28,84,81,1,2,5
31,73,81,1,2,2
35,79,83,1,2,4
30,71,80,1,2,4
33,82,87,1,2,3
28,73,80,1,2,3
32,82,83,1,2,2
29,78,89,1,2,4
29,80,81,1,2,1
34,71,80,1,2,1
32,73,84,1,2,2
33,70,81,1,2,2
35,77,86,1,2,4
28,72,88,1,2,5
29,73,89,1,2,2
32,65,86,1,2,4
35,70,89,1,2,3
33,65,86,1,2,5
35,74,87,1,2,3
29,82,86,1,2,5
29,75,85,1,2,5
30,82,85,1,2,2
35,75,83,1,2,2
30,76,84,1,2,1
30,72,90,1,2,3
34,77,85,1,2,5
33,65,86,1,2,1
29,69,83,1,2,4
33,66,82,1,2,4
35,74,88,1,2,2
35,82,83,1,2,1
32,82,84,1,2,4
29,74,86,1,2,4
33,68,81,1,2,1
31,71,86,1,2,5
28,67,83,1,2,4
35,84,81,1,2,3
35,77,80,1,2,3
31,79,87,1,2,1
31,68,87,1,2,3
30,82,87,1,2,4
30,66,89,1,2,3
31,71,85,1,2,3
30,74,87,1,2,2
33,72,90,1,2,5
30,71,83,1,2,3
33,77,80,1,2,2
28,75,83,1,2,2
29,83,88,1,2,4
29,77,86,1,2,5
28,84,82,1,2,2
33,70,86,1,2,1
32,80,81,1,2,2
29,68,80,1,2,5
28,74,81,1,2,4
34,67,87,1,2,4
32,82,88,1,2,5
35,78,81,1,2,3
30,82,86,1,2,4
33,72,84,1,2,3
28,82,80,1,2,5
32,81,80,1,2,4
35,69,85,1,2,1
32,74,89,1,2,3
33,66,80,1,2,3
29,71,85,1,2,5
31,71,81,1,2,2
33,70,83,1,2,3
33,68,86,1,2,5
30,75,80,1,2,2
34,85,90,1,2,2
28,82,82,1,2,5
29,79,82,1,2,4
29,73,83,1,2,3
34,85,88,1,2,2
35,65,81,1,2,5
31,79,82,1,2,4
34,66,89,1,2,4
31,84,90,1,2,3
34,76,80,1,2,1
30,82,90,1,2,4
29,71,87,1,2,3
