33,79,88,2,3,5
28,71,82,2,3,1
33,85,86,2,3,4
35,71,87,2,3,5
32,69,85,2,3,4
31,69,81,2,3,1
30,65,84,2,3,5
30,80,80,2,3,4
34,75,85,2,3,2
31,68,87,2,3,5
31,75,87,2,3,4
35,74,81,2,3,5
29,72,81,2,3,2
33,71,83,2,3,3
33,83,82,2,3,5
34,82,84,2,3,4
28,78,83,2,3,1
31,84,87,2,3,4
32,83,83,2,3,4
33,76,82,2,3,3
32,76,85,2,3,4
28,84,82,2,3,1
31,66,85,2,3,3
35,69,87,2,3,1
30,82,85,2,3,2
35,65,88,2,3,5
33,76,88,2,3,5
33,74,86,2,3,1
33,65,85,2,3,2
28,73,81,2,3,4
28,76,90,2,3,1
28,81,89,2,3,1
33,67,88,2,3,1
28,84,80,2,3,4
32,67,86,2,3,5
31,83,86,2,3,3
30,73,88,2,3,4
29,77,80,2,3,3
35,77,85,2,3,5
30,71,85,2,3,2
30,79,83,2,3,3
31,75,82,2,3,3
29,68,90,2,3,4
32,75,81,2,3,4
28,77,82,2,3,2
33,76,89,2,3,2
35,85,84,2,3,2
28,75,81,2,3,5
35,67,87,2,3,5
29,76,84,2,3,1
34,85,85,2,3,2
33,71,87,2,3,4
30,74,80,2,3,2
32,83,85,2,3,4
31,67,81,2,3,3
34,73,82,2,3,3
32,74,82,2,3,5
32,74,81,2,3,3
32,82,84,2,3,1
35,71,89,2,3,3
34,76,89,2,3,1
29,79,89,2,3,5
30,74,80,2,3,2
32,69,87,2,3,4
34,84,85,2,3,2
28,78,87,2,3,1
31,76,82,2,3,3
32,83,88,2,3,3
31,79,88,2,3,3
31,70,86,2,3,3
28,76,90,2,3,4
32,75,86,2,3,1
31,79,87,2,3,1
29,74,84,2,3,2
33,82,83,2,3,5
28,84,88,2,3,2
31,66,90,2,3,4
31,79,82,2,3,5
32,83,90,2,3,3
31,79,90,2,3,4
29,75,84,2,3,3
29,75,81,2,3,1
35,66,87,2,3,3
32,75,88,2,3,5
33,81,90,2,3,2
29,77,81,2,3,4
28,78,83,2,3,1
29,85,86,2,3,2
29,70,81,2,3,1
29,68,83,2,3,1
33,79,85,2,3,1
33,68,86,2,3,5
30,71,84,2,3,4
29,80,86,2,3,3
32,75,84,2,3,3
35,70,90,2,3,2
30,70,88,2,3,2
28,76,89,2,3,4
33,66,83,2,3,4
29,84,82,2,3,3
34,68,82,2,3,3
35,82,90,2,3,3
28,72,82,2,3,4
29,82,84,2,3,3
28,79,80,2,3,4
29,69,86,2,3,1
29,69,90,2,3,2
29,65,87,2,3,5
29,80,86,2,3,2
32,75,88,2,3,5
32,70,84,2,3,1
30,70,87,2,3,5
33,71,87,2,3,1
34,67,88,2,3,1
32,84,84,2,3,3
33,68,82,2,3,1
31,65,81,2,3,4
29,67,81,2,3,2
34,70,88,2,3,4
35,83,80,2,3,1
34,79,84,2,3,4
35,66,82,2,3,1
29,78,84,2,3,5
35,75,86,2,3,3
28,72,86,2,3,2
34,70,88,2,3,5
31,67,81,2,3,3
34,85,83,2,3,4
34,65,81,2,3,4
33,79,84,2,3,3
32,65,84,2,3,1
31,67,82,2,3,1
33,77,84,2,3,2
32,77,85,2,3,4
35,65,81,2,3,1
30,71,90,2,3,1
29,76,85,2,3,3
28,67,90,2,3,4
31,76,90,2,3,4
30,73,83,2,3,1
33,83,82,2,3,2
32,67,82,2,3,4
30,68,80,2,3,3
30,70,82,2,3,3
31,70,83,2,3,4
28,81,83,2,3,2
31,68,85,2,3,4
28,66,84,2,3,3
33,65,81,2,3,1
29,77,81,2,3,1
35,82,85,2,3,4
34,77,88,2,3,1
34,82,84,2,3,5
30,78,88,2,3,1
30,66,88,2,3,5
34,84,89,2,3,5
33,75,81,2,3,4
31,83,88,2,3,2
29,80,87,2,3,4
35,69,84,2,3,1
28,73,81,2,3,4
28,69,88,2,3,4
